Sayaç_Kodu,Sayaç_Seri_No,Dönem,Gün,Saat,Çekiş
2127570400.0,500279486,02/2025,21,02-03,7.126
2127570400.0,500279486,02/2025,22,02-03,7.092
2127570400.0,500279486,02/2025,23,02-03,7.057
2127570400.0,500279486,02/2025,24,02-03,7.181
2127570400.0,500279486,02/2025,25,02-03,7.117
2127570400.0,500279486,02/2025,26,02-03,7.2
2127570400.0,500279486,02/2025,27,02-03,7.133
2127570400.0,500279486,02/2025,28,02-03,7.169
2127570400.0,500279486,02/2025,1,03-04,7.379
2127570400.0,500279486,02/2025,2,03-04,7.307
2127570400.0,500279486,02/2025,3,03-04,7.328
2127570400.0,500279486,02/2025,4,03-04,7.27
2127570400.0,500279486,02/2025,5,03-04,7.232
2127570400.0,500279486,02/2025,6,03-04,7.263
2127570400.0,500279486,02/2025,7,03-04,7.364
2127570400.0,500279486,02/2025,8,03-04,7.326
2127570400.0,500279486,02/2025,9,03-04,7.33
2127570400.0,500279486,02/2025,10,03-04,7.315
2127570400.0,500279486,02/2025,11,03-04,7.301
2127570400.0,500279486,02/2025,12,03-04,6.118
2127570400.0,500279486,02/2025,13,03-04,7.333
2127570400.0,500279486,02/2025,14,03-04,7.22
2127570400.0,500279486,02/2025,15,03-04,7.147
2127570400.0,500279486,02/2025,16,03-04,7.178
2127570400.0,500279486,02/2025,17,03-04,7.17
2127570400.0,500279486,02/2025,18,03-04,7.194
2127570400.0,500279486,02/2025,19,03-04,7.223
2127570400.0,500279486,02/2025,20,03-04,7.114
2127570400.0,500279486,02/2025,21,03-04,7.136
2127570400.0,500279486,02/2025,22,03-04,7.05
2127570400.0,500279486,02/2025,23,03-04,7.034
2127570400.0,500279486,02/2025,24,03-04,7.217
2127570400.0,500279486,02/2025,25,03-04,7.179
2127570400.0,500279486,02/2025,26,03-04,7.224
2127570400.0,500279486,02/2025,27,03-04,7.153
2127570400.0,500279486,02/2025,28,03-04,7.194
2127570400.0,500279486,02/2025,1,04-05,7.389
2127570400.0,500279486,02/2025,2,04-05,7.29
2127570400.0,500279486,02/2025,3,04-05,7.327
2127570400.0,500279486,02/2025,4,04-05,7.273
2127570400.0,500279486,02/2025,5,04-05,7.282
2127570400.0,500279486,02/2025,6,04-05,7.296
2127570400.0,500279486,02/2025,7,04-05,7.378
2127570400.0,500279486,02/2025,8,04-05,7.342
2127570400.0,500279486,02/2025,9,04-05,7.309
2127570400.0,500279486,02/2025,10,04-05,7.344
2127570400.0,500279486,02/2025,11,04-05,7.33
2127570400.0,500279486,02/2025,12,04-05,6.401
2127570400.0,500279486,02/2025,13,04-05,6.527
2127570400.0,500279486,02/2025,14,04-05,7.24
2127570400.0,500279486,02/2025,15,04-05,7.151
2127570400.0,500279486,02/2025,16,04-05,7.189
2127570400.0,500279486,02/2025,17,04-05,7.183
2127570400.0,500279486,02/2025,18,04-05,7.106
2127570400.0,500279486,02/2025,19,04-05,7.254
2127570400.0,500279486,02/2025,20,04-05,7.163
2127570400.0,500279486,02/2025,21,04-05,7.194
2127570400.0,500279486,02/2025,22,04-05,7.058
2127570400.0,500279486,02/2025,23,04-05,7.064
2127570400.0,500279486,02/2025,24,04-05,7.23
2127570400.0,500279486,02/2025,25,04-05,7.176
2127570400.0,500279486,02/2025,26,04-05,7.255
2127570400.0,500279486,02/2025,27,04-05,7.197
2127570400.0,500279486,02/2025,28,04-05,7.22
2127570400.0,500279486,02/2025,1,05-06,7.399
2127570400.0,500279486,02/2025,2,05-06,7.28
2127570400.0,500279486,02/2025,3,05-06,7.28
2127570400.0,500279486,02/2025,4,05-06,7.233
2127570400.0,500279486,02/2025,5,05-06,7.273
2127570400.0,500279486,02/2025,6,05-06,7.299
2127570400.0,500279486,02/2025,7,05-06,7.331
2127570400.0,500279486,02/2025,8,05-06,7.337
2127570400.0,500279486,02/2025,9,05-06,7.31
2127570400.0,500279486,02/2025,10,05-06,7.323
2127570400.0,500279486,02/2025,11,05-06,7.301
2127570400.0,500279486,02/2025,12,05-06,6.497
2127570400.0,500279486,02/2025,13,05-06,6.225
2127570400.0,500279486,02/2025,14,05-06,7.223
2127570400.0,500279486,02/2025,15,05-06,7.122
2127570400.0,500279486,02/2025,16,05-06,7.121
2127570400.0,500279486,02/2025,17,05-06,7.155
2127570400.0,500279486,02/2025,18,05-06,7.093
2127570400.0,500279486,02/2025,19,05-06,7.264
2127570400.0,500279486,02/2025,20,05-06,7.145
2127570400.0,500279486,02/2025,21,05-06,7.176
2127570400.0,500279486,02/2025,22,05-06,7.029
2127570400.0,500279486,02/2025,23,05-06,7.073
2127570400.0,500279486,02/2025,24,05-06,7.233
2127570400.0,500279486,02/2025,25,05-06,7.074
2127570400.0,500279486,02/2025,26,05-06,7.205
2127570400.0,500279486,02/2025,27,05-06,7.204
2127570400.0,500279486,02/2025,28,05-06,7.179
2127570400.0,500279486,02/2025,1,06-07,7.396
2127570400.0,500279486,02/2025,2,06-07,7.251
2127570400.0,500279486,02/2025,3,06-07,7.227
2127570400.0,500279486,02/2025,4,06-07,7.198
2127570400.0,500279486,02/2025,5,06-07,7.199
2127570400.0,500279486,02/2025,6,06-07,7.248
2127570400.0,500279486,02/2025,7,06-07,7.307
2127570400.0,500279486,02/2025,8,06-07,7.299
2127570400.0,500279486,02/2025,9,06-07,7.298
2127570400.0,500279486,02/2025,10,06-07,7.23
2127570400.0,500279486,02/2025,11,06-07,7.296
2127570400.0,500279486,02/2025,12,06-07,6.441
2127570400.0,500279486,02/2025,13,06-07,6.179
2127570400.0,500279486,02/2025,14,06-07,7.183
2127570400.0,500279486,02/2025,15,06-07,7.107
2127570400.0,500279486,02/2025,16,06-07,7.122
2127570400.0,500279486,02/2025,17,06-07,7.092
2127570400.0,500279486,02/2025,18,06-07,7.052
2127570400.0,500279486,02/2025,19,06-07,7.208
2127570400.0,500279486,02/2025,20,06-07,7.107
2127570400.0,500279486,02/2025,21,06-07,7.122
2127570400.0,500279486,02/2025,22,06-07,7.014
2127570400.0,500279486,02/2025,23,06-07,7.067
2127570400.0,500279486,02/2025,24,06-07,7.161
2127570400.0,500279486,02/2025,25,06-07,7.027
2127570400.0,500279486,02/2025,26,06-07,7.122
2127570400.0,500279486,02/2025,27,06-07,7.16
2127570400.0,500279486,02/2025,28,06-07,7.158
2127570400.0,500279486,02/2025,1,07-08,7.356
2127570400.0,500279486,02/2025,2,07-08,7.236
2127570400.0,500279486,02/2025,3,07-08,7.307
2127570400.0,500279486,02/2025,4,07-08,7.225
2127570400.0,500279486,02/2025,5,07-08,7.188
2127570400.0,500279486,02/2025,6,07-08,7.213
2127570400.0,500279486,02/2025,7,07-08,7.254
2127570400.0,500279486,02/2025,8,07-08,7.262
2127570400.0,500279486,02/2025,9,07-08,7.262
2127570400.0,500279486,02/2025,10,07-08,7.237
2127570400.0,500279486,02/2025,11,07-08,7.235
2127570400.0,500279486,02/2025,12,07-08,6.481
2127570400.0,500279486,02/2025,13,07-08,6.129
2127570400.0,500279486,02/2025,14,07-08,7.099
2127570400.0,500279486,02/2025,15,07-08,6.841
2127570400.0,500279486,02/2025,16,07-08,6.787
2127570400.0,500279486,02/2025,17,07-08,6.54
2127570400.0,500279486,02/2025,18,07-08,6.245
2127570400.0,500279486,02/2025,19,07-08,6.268
2127570400.0,500279486,02/2025,20,07-08,6.082
2127570400.0,500279486,02/2025,21,07-08,5.877
2127570400.0,500279486,02/2025,22,07-08,5.677
2127570400.0,500279486,02/2025,23,07-08,5.498
2127570400.0,500279486,02/2025,24,07-08,5.383
2127570400.0,500279486,02/2025,25,07-08,5.083
2127570400.0,500279486,02/2025,26,07-08,5.039
2127570400.0,500279486,02/2025,27,07-08,4.812
2127570400.0,500279486,02/2025,28,07-08,4.729
2127570400.0,500279486,02/2025,1,08-09,1.739
2127570400.0,500279486,02/2025,2,08-09,1.595
2127570400.0,500279486,02/2025,3,08-09,1.468
2127570400.0,500279486,02/2025,4,08-09,1.336
2127570400.0,500279486,02/2025,5,08-09,1.215
2127570400.0,500279486,02/2025,6,08-09,1.081
2127570400.0,500279486,02/2025,7,08-09,0.965
2127570400.0,500279486,02/2025,8,08-09,0.854
2127570400.0,500279486,02/2025,9,08-09,0.731
2127570400.0,500279486,02/2025,10,08-09,0.607
2127570400.0,500279486,02/2025,11,08-09,0.364
2127570400.0,500279486,02/2025,12,08-09,0.218
2127570400.0,500279486,02/2025,13,08-09,0.099
2127570400.0,500279486,02/2025,14,08-09,0.0
2127570400.0,500279486,02/2025,15,08-09,0.001
2127570400.0,500279486,02/2025,16,08-09,0.0
2127570400.0,500279486,02/2025,17,08-09,0.0
2127570400.0,500279486,02/2025,18,08-09,0.0
2127570400.0,500279486,02/2025,19,08-09,0.001
2127570400.0,500279486,02/2025,20,08-09,0.0
2127570400.0,500279486,02/2025,21,08-09,0.0
2127570400.0,500279486,02/2025,22,08-09,0.0
2127570400.0,500279486,02/2025,23,08-09,0.001
2127570400.0,500279486,02/2025,24,08-09,0.0
2127570400.0,500279486,02/2025,25,08-09,0.001
2127570400.0,500279486,02/2025,26,08-09,0.0
2127570400.0,500279486,02/2025,27,08-09,0.001
2127570400.0,500279486,02/2025,28,08-09,0.001
2127570400.0,500279486,02/2025,1,09-10,0.001
2127570400.0,500279486,02/2025,2,09-10,0.0
2127570400.0,500279486,02/2025,3,09-10,0.001
2127570400.0,500279486,02/2025,4,09-10,0.001
2127570400.0,500279486,02/2025,5,09-10,0.0
2127570400.0,500279486,02/2025,6,09-10,0.0
2127570400.0,500279486,02/2025,7,09-10,0.001
2127570400.0,500279486,02/2025,8,09-10,0.0
2127570400.0,500279486,02/2025,9,09-10,0.001
2127570400.0,500279486,02/2025,10,09-10,0.001
2127570400.0,500279486,02/2025,11,09-10,0.001
2127570400.0,500279486,02/2025,12,09-10,0.0
2127570400.0,500279486,02/2025,13,09-10,0.0
2127570400.0,500279486,02/2025,14,09-10,0.001
2127570400.0,500279486,02/2025,15,09-10,0.0
2127570400.0,500279486,02/2025,16,09-10,0.001
2127570400.0,500279486,02/2025,17,09-10,0.001
2127570400.0,500279486,02/2025,18,09-10,0.001
2127570400.0,500279486,02/2025,19,09-10,0.0
2127570400.0,500279486,02/2025,20,09-10,0.001
2127570400.0,500279486,02/2025,21,09-10,0.001
2127570400.0,500279486,02/2025,22,09-10,0.001
2127570400.0,500279486,02/2025,23,09-10,0.0
2127570400.0,500279486,02/2025,24,09-10,0.001
2127570400.0,500279486,02/2025,25,09-10,0.0
2127570400.0,500279486,02/2025,26,09-10,0.001
2127570400.0,500279486,02/2025,27,09-10,0.0
2127570400.0,500279486,02/2025,28,09-10,0.0
2127570400.0,500279486,02/2025,1,10-11,0.0
2127570400.0,500279486,02/2025,2,10-11,0.001
2127570400.0,500279486,02/2025,3,10-11,0.0
2127570400.0,500279486,02/2025,4,10-11,0.0
2127570400.0,500279486,02/2025,5,10-11,0.001
2127570400.0,500279486,02/2025,6,10-11,0.001
2127570400.0,500279486,02/2025,7,10-11,0.0
2127570400.0,500279486,02/2025,8,10-11,0.001
2127570400.0,500279486,02/2025,9,10-11,0.0
2127570400.0,500279486,02/2025,10,10-11,0.0
2127570400.0,500279486,02/2025,11,10-11,0.0
2127570400.0,500279486,02/2025,12,10-11,0.001
2127570400.0,500279486,02/2025,13,10-11,0.001
2127570400.0,500279486,02/2025,14,10-11,0.0
2127570400.0,500279486,02/2025,15,10-11,0.001
2127570400.0,500279486,02/2025,16,10-11,0.0
2127570400.0,500279486,02/2025,17,10-11,0.0
2127570400.0,500279486,02/2025,18,10-11,0.0
2127570400.0,500279486,02/2025,19,10-11,0.001
2127570400.0,500279486,02/2025,20,10-11,0.0
2127570400.0,500279486,02/2025,21,10-11,0.0
2127570400.0,500279486,02/2025,22,10-11,0.0
2127570400.0,500279486,02/2025,23,10-11,0.001
2127570400.0,500279486,02/2025,24,10-11,0.0
2127570400.0,500279486,02/2025,25,10-11,0.001
2127570400.0,500279486,02/2025,26,10-11,0.0
2127570400.0,500279486,02/2025,27,10-11,0.001
2127570400.0,500279486,02/2025,28,10-11,0.001
2127570400.0,500279486,02/2025,1,11-12,0.001
2127570400.0,500279486,02/2025,2,11-12,0.0
2127570400.0,500279486,02/2025,3,11-12,0.001
2127570400.0,500279486,02/2025,4,11-12,0.001
2127570400.0,500279486,02/2025,5,11-12,0.0
2127570400.0,500279486,02/2025,6,11-12,0.0
2127570400.0,500279486,02/2025,7,11-12,0.001
2127570400.0,500279486,02/2025,8,11-12,0.0
2127570400.0,500279486,02/2025,9,11-12,0.001
2127570400.0,500279486,02/2025,10,11-12,0.0
2127570400.0,500279486,02/2025,11,11-12,0.001
2127570400.0,500279486,02/2025,12,11-12,0.0
2127570400.0,500279486,02/2025,13,11-12,0.0
2127570400.0,500279486,02/2025,14,11-12,0.001
2127570400.0,500279486,02/2025,15,11-12,0.0
2127570400.0,500279486,02/2025,16,11-12,0.001
2127570400.0,500279486,02/2025,17,11-12,0.001
2127570400.0,500279486,02/2025,18,11-12,0.001
2127570400.0,500279486,02/2025,19,11-12,0.0
2127570400.0,500279486,02/2025,20,11-12,0.001
2127570400.0,500279486,02/2025,21,11-12,0.001
2127570400.0,500279486,02/2025,22,11-12,0.001
2127570400.0,500279486,02/2025,23,11-12,0.0
2127570400.0,500279486,02/2025,24,11-12,0.001
2127570400.0,500279486,02/2025,25,11-12,0.0
2127570400.0,500279486,02/2025,26,11-12,0.001
2127570400.0,500279486,02/2025,27,11-12,0.0
2127570400.0,500279486,02/2025,28,11-12,0.0
2127570400.0,500279486,02/2025,1,12-13,0.0
2127570400.0,500279486,02/2025,2,12-13,0.001
2127570400.0,500279486,02/2025,3,12-13,0.0
2127570400.0,500279486,02/2025,4,12-13,0.0
2127570400.0,500279486,02/2025,5,12-13,0.001
2127570400.0,500279486,02/2025,6,12-13,0.001
2127570400.0,500279486,02/2025,7,12-13,0.0
2127570400.0,500279486,02/2025,8,12-13,0.001
2127570400.0,500279486,02/2025,9,12-13,0.0
2127570400.0,500279486,02/2025,10,12-13,0.001
2127570400.0,500279486,02/2025,11,12-13,0.0
2127570400.0,500279486,02/2025,12,12-13,0.001
2127570400.0,500279486,02/2025,13,12-13,0.001
2127570400.0,500279486,02/2025,14,12-13,0.0
2127570400.0,500279486,02/2025,15,12-13,0.001
2127570400.0,500279486,02/2025,16,12-13,0.0
2127570400.0,500279486,02/2025,17,12-13,0.0
2127570400.0,500279486,02/2025,18,12-13,0.0
2127570400.0,500279486,02/2025,19,12-13,0.001
2127570400.0,500279486,02/2025,20,12-13,0.0
2127570400.0,500279486,02/2025,21,12-13,0.0
2127570400.0,500279486,02/2025,22,12-13,0.0
2127570400.0,500279486,02/2025,23,12-13,0.001
2127570400.0,500279486,02/2025,24,12-13,0.0
2127570400.0,500279486,02/2025,25,12-13,0.001
2127570400.0,500279486,02/2025,26,12-13,0.0
2127570400.0,500279486,02/2025,27,12-13,0.001
2127570400.0,500279486,02/2025,28,12-13,0.001
2127570400.0,500279486,02/2025,1,13-14,0.001
2127570400.0,500279486,02/2025,2,13-14,0.0
2127570400.0,500279486,02/2025,3,13-14,0.001
2127570400.0,500279486,02/2025,4,13-14,0.001
2127570400.0,500279486,02/2025,5,13-14,0.0
2127570400.0,500279486,02/2025,6,13-14,0.0
2127570400.0,500279486,02/2025,7,13-14,0.001
2127570400.0,500279486,02/2025,8,13-14,0.0
2127570400.0,500279486,02/2025,9,13-14,0.001
2127570400.0,500279486,02/2025,10,13-14,0.0
2127570400.0,500279486,02/2025,11,13-14,0.001
2127570400.0,500279486,02/2025,12,13-14,0.0
2127570400.0,500279486,02/2025,13,13-14,0.0
2127570400.0,500279486,02/2025,14,13-14,0.001
2127570400.0,500279486,02/2025,15,13-14,0.0
2127570400.0,500279486,02/2025,16,13-14,0.001
2127570400.0,500279486,02/2025,17,13-14,0.0
2127570400.0,500279486,02/2025,18,13-14,0.001
2127570400.0,500279486,02/2025,19,13-14,0.0
2127570400.0,500279486,02/2025,20,13-14,0.001
2127570400.0,500279486,02/2025,21,13-14,0.001
2127570400.0,500279486,02/2025,22,13-14,0.001
2127570400.0,500279486,02/2025,23,13-14,0.0
2127570400.0,500279486,02/2025,24,13-14,0.001
2127570400.0,500279486,02/2025,25,13-14,0.0
2127570400.0,500279486,02/2025,26,13-14,0.001
2127570400.0,500279486,02/2025,27,13-14,0.0
2127570400.0,500279486,02/2025,28,13-14,0.0
2127570400.0,500279486,02/2025,1,14-15,0.0
2127570400.0,500279486,02/2025,2,14-15,0.001
2127570400.0,500279486,02/2025,3,14-15,0.0
2127570400.0,500279486,02/2025,4,14-15,0.0
2127570400.0,500279486,02/2025,5,14-15,0.001
2127570400.0,500279486,02/2025,6,14-15,0.001
2127570400.0,500279486,02/2025,7,14-15,0.0
2127570400.0,500279486,02/2025,8,14-15,0.001
2127570400.0,500279486,02/2025,9,14-15,0.0
2127570400.0,500279486,02/2025,10,14-15,0.001
2127570400.0,500279486,02/2025,11,14-15,0.0
2127570400.0,500279486,02/2025,12,14-15,0.001
2127570400.0,500279486,02/2025,13,14-15,0.001
2127570400.0,500279486,02/2025,14,14-15,0.0
2127570400.0,500279486,02/2025,15,14-15,0.001
2127570400.0,500279486,02/2025,16,14-15,0.0
2127570400.0,500279486,02/2025,17,14-15,0.001
2127570400.0,500279486,02/2025,18,14-15,0.0
2127570400.0,500279486,02/2025,19,14-15,0.001
2127570400.0,500279486,02/2025,20,14-15,0.0
2127570400.0,500279486,02/2025,21,14-15,0.0
2127570400.0,500279486,02/2025,22,14-15,0.0
2127570400.0,500279486,02/2025,23,14-15,0.001
2127570400.0,500279486,02/2025,24,14-15,0.0
2127570400.0,500279486,02/2025,25,14-15,0.001
2127570400.0,500279486,02/2025,26,14-15,0.0
2127570400.0,500279486,02/2025,27,14-15,0.001
2127570400.0,500279486,02/2025,28,14-15,0.001
2127570400.0,500279486,02/2025,1,15-16,0.001
2127570400.0,500279486,02/2025,2,15-16,0.0
2127570400.0,500279486,02/2025,3,15-16,0.001
2127570400.0,500279486,02/2025,4,15-16,0.001
2127570400.0,500279486,02/2025,5,15-16,0.0
2127570400.0,500279486,02/2025,6,15-16,0.0
2127570400.0,500279486,02/2025,7,15-16,0.001
2127570400.0,500279486,02/2025,8,15-16,0.0
2127570400.0,500279486,02/2025,9,15-16,0.001
2127570400.0,500279486,02/2025,10,15-16,0.0
2127570400.0,500279486,02/2025,11,15-16,0.001
2127570400.0,500279486,02/2025,12,15-16,0.0
2127570400.0,500279486,02/2025,13,15-16,0.0
2127570400.0,500279486,02/2025,14,15-16,0.001
2127570400.0,500279486,02/2025,15,15-16,0.0
2127570400.0,500279486,02/2025,16,15-16,0.001
2127570400.0,500279486,02/2025,17,15-16,0.0
2127570400.0,500279486,02/2025,18,15-16,0.001
2127570400.0,500279486,02/2025,19,15-16,0.0
2127570400.0,500279486,02/2025,20,15-16,0.001
2127570400.0,500279486,02/2025,21,15-16,0.001
2127570400.0,500279486,02/2025,22,15-16,0.001
2127570400.0,500279486,02/2025,23,15-16,0.0
2127570400.0,500279486,02/2025,24,15-16,0.001
2127570400.0,500279486,02/2025,25,15-16,0.0
2127570400.0,500279486,02/2025,26,15-16,0.001
2127570400.0,500279486,02/2025,27,15-16,0.0
2127570400.0,500279486,02/2025,28,15-16,0.0
2127570400.0,500279486,02/2025,1,16-17,0.0
2127570400.0,500279486,02/2025,2,16-17,0.001
2127570400.0,500279486,02/2025,3,16-17,0.0
2127570400.0,500279486,02/2025,4,16-17,0.0
2127570400.0,500279486,02/2025,5,16-17,0.001
2127570400.0,500279486,02/2025,6,16-17,0.001
2127570400.0,500279486,02/2025,7,16-17,0.0
2127570400.0,500279486,02/2025,8,16-17,0.001
2127570400.0,500279486,02/2025,9,16-17,0.0
2127570400.0,500279486,02/2025,10,16-17,0.001
2127570400.0,500279486,02/2025,11,16-17,0.0
2127570400.0,500279486,02/2025,12,16-17,0.001
2127570400.0,500279486,02/2025,13,16-17,0.001
2127570400.0,500279486,02/2025,14,16-17,0.0
2127570400.0,500279486,02/2025,15,16-17,0.0
2127570400.0,500279486,02/2025,16,16-17,0.0
2127570400.0,500279486,02/2025,17,16-17,0.001
2127570400.0,500279486,02/2025,18,16-17,0.0
2127570400.0,500279486,02/2025,19,16-17,0.001
2127570400.0,500279486,02/2025,20,16-17,0.0
2127570400.0,500279486,02/2025,21,16-17,0.0
2127570400.0,500279486,02/2025,22,16-17,0.0
2127570400.0,500279486,02/2025,23,16-17,0.001
2127570400.0,500279486,02/2025,24,16-17,0.0
2127570400.0,500279486,02/2025,25,16-17,0.001
2127570400.0,500279486,02/2025,26,16-17,0.0
2127570400.0,500279486,02/2025,27,16-17,0.001
2127570400.0,500279486,02/2025,28,16-17,0.001
2127570400.0,500279486,02/2025,1,17-18,0.001
2127570400.0,500279486,02/2025,2,17-18,0.0
2127570400.0,500279486,02/2025,3,17-18,0.001
2127570400.0,500279486,02/2025,4,17-18,0.001
2127570400.0,500279486,02/2025,5,17-18,0.0
2127570400.0,500279486,02/2025,6,17-18,0.0
2127570400.0,500279486,02/2025,7,17-18,0.001
2127570400.0,500279486,02/2025,8,17-18,0.0
2127570400.0,500279486,02/2025,9,17-18,0.001
2127570400.0,500279486,02/2025,10,17-18,0.0
2127570400.0,500279486,02/2025,11,17-18,0.001
2127570400.0,500279486,02/2025,12,17-18,0.0
2127570400.0,500279486,02/2025,13,17-18,0.0
2127570400.0,500279486,02/2025,14,17-18,0.0
2127570400.0,500279486,02/2025,15,17-18,0.001
2127570400.0,500279486,02/2025,16,17-18,0.001
2127570400.0,500279486,02/2025,17,17-18,0.0
2127570400.0,500279486,02/2025,18,17-18,0.001
2127570400.0,500279486,02/2025,19,17-18,0.0
2127570400.0,500279486,02/2025,20,17-18,0.001
2127570400.0,500279486,02/2025,21,17-18,0.001
2127570400.0,500279486,02/2025,22,17-18,0.001
2127570400.0,500279486,02/2025,23,17-18,0.0
2127570400.0,500279486,02/2025,24,17-18,0.001
2127570400.0,500279486,02/2025,25,17-18,0.0
2127570400.0,500279486,02/2025,26,17-18,0.001
2127570400.0,500279486,02/2025,27,17-18,0.0
2127570400.0,500279486,02/2025,28,17-18,0.0
2127570400.0,500279486,02/2025,1,18-19,4.39
2127570400.0,500279486,02/2025,2,18-19,4.274
2127570400.0,500279486,02/2025,3,18-19,0.0
2127570400.0,500279486,02/2025,4,18-19,3.878
2127570400.0,500279486,02/2025,5,18-19,3.836
2127570400.0,500279486,02/2025,6,18-19,3.688
2127570400.0,500279486,02/2025,7,18-19,3.495
2127570400.0,500279486,02/2025,8,18-19,3.337
2127570400.0,500279486,02/2025,9,18-19,3.21
2127570400.0,500279486,02/2025,10,18-19,3.099
2127570400.0,500279486,02/2025,11,18-19,3.042
2127570400.0,500279486,02/2025,12,18-19,2.808
2127570400.0,500279486,02/2025,13,18-19,2.731
2127570400.0,500279486,02/2025,14,18-19,2.514
2127570400.0,500279486,02/2025,15,18-19,2.425
2127570400.0,500279486,02/2025,16,18-19,2.185
2127570400.0,500279486,02/2025,17,18-19,2.109
2127570400.0,500279486,02/2025,18,18-19,1.978
2127570400.0,500279486,02/2025,19,18-19,1.825
2127570400.0,500279486,02/2025,20,18-19,1.738
2127570400.0,500279486,02/2025,21,18-19,1.515
2127570400.0,500279486,02/2025,22,18-19,1.397
2127570400.0,500279486,02/2025,23,18-19,1.289
2127570400.0,500279486,02/2025,24,18-19,1.188
2127570400.0,500279486,02/2025,25,18-19,1.065
2127570400.0,500279486,02/2025,26,18-19,0.97
2127570400.0,500279486,02/2025,27,18-19,0.749
2127570400.0,500279486,02/2025,28,18-19,0.628
2127570400.0,500279486,02/2025,1,19-20,6.945
2127570400.0,500279486,02/2025,2,19-20,7.001
